transaction_type,fraud_status,step,amount_bin,transaction_count
PAYMENT,Legitimate,617,"5,001-10,000",194
PAYMENT,Legitimate,617,"50,001-100,000",11
PAYMENT,Legitimate,617,"501-1,000",12
TRANSFER,Fraud,617,"1,000,001+",7
TRANSFER,Fraud,617,"500,001-1,000,000",1
TRANSFER,Legitimate,617,"1,000,001+",25
TRANSFER,Legitimate,617,"1,001-5,000",2
TRANSFER,Legitimate,617,"10,001-50,000",15
TRANSFER,Legitimate,617,"100,001-500,000",105
TRANSFER,Legitimate,617,"5,001-10,000",1
TRANSFER,Legitimate,617,"50,001-100,000",11
TRANSFER,Legitimate,617,"500,001-1,000,000",49
CASH_OUT,Fraud,618,"1,000,001+",1
CASH_OUT,Fraud,618,"10,001-50,000",1
CASH_OUT,Fraud,618,"100,001-500,000",2
TRANSFER,Fraud,618,"1,000,001+",1
TRANSFER,Fraud,618,"10,001-50,000",1
TRANSFER,Fraud,618,"100,001-500,000",2
CASH_IN,Legitimate,619,"1,001-5,000",12
CASH_IN,Legitimate,619,"10,001-50,000",91
CASH_IN,Legitimate,619,"100,001-500,000",387
CASH_IN,Legitimate,619,101-500,1
CASH_IN,Legitimate,619,"5,001-10,000",13
CASH_IN,Legitimate,619,"50,001-100,000",151
CASH_IN,Legitimate,619,"500,001-1,000,000",6
CASH_IN,Legitimate,619,"501-1,000",3
CASH_OUT,Fraud,619,"1,000,001+",2
CASH_OUT,Fraud,619,"100,001-500,000",3
CASH_OUT,Fraud,619,"500,001-1,000,000",2
CASH_OUT,Legitimate,619,"1,001-5,000",13
CASH_OUT,Legitimate,619,"10,001-50,000",195
CASH_OUT,Legitimate,619,"100,001-500,000",512
CASH_OUT,Legitimate,619,101-500,4
CASH_OUT,Legitimate,619,"5,001-10,000",29
CASH_OUT,Legitimate,619,"50,001-100,000",238
CASH_OUT,Legitimate,619,"500,001-1,000,000",5
CASH_OUT,Legitimate,619,"501-1,000",2
DEBIT,Legitimate,619,"1,001-5,000",13
DEBIT,Legitimate,619,101-500,2
DEBIT,Legitimate,619,"501-1,000",2
PAYMENT,Legitimate,619,0-100,3
PAYMENT,Legitimate,619,"1,001-5,000",253
PAYMENT,Legitimate,619,"10,001-50,000",333
PAYMENT,Legitimate,619,101-500,33
PAYMENT,Legitimate,619,"5,001-10,000",222
PAYMENT,Legitimate,619,"50,001-100,000",3
PAYMENT,Legitimate,619,"501-1,000",39
TRANSFER,Fraud,619,"1,000,001+",2
TRANSFER,Fraud,619,"100,001-500,000",3
TRANSFER,Fraud,619,"500,001-1,000,000",2
TRANSFER,Legitimate,619,"1,000,001+",38
TRANSFER,Legitimate,619,"10,001-50,000",12
TRANSFER,Legitimate,619,"100,001-500,000",89
TRANSFER,Legitimate,619,"5,001-10,000",1
TRANSFER,Legitimate,619,"50,001-100,000",19
TRANSFER,Legitimate,619,"500,001-1,000,000",62
CASH_OUT,Fraud,620,"10,001-50,000",1
CASH_OUT,Fraud,620,"100,001-500,000",3
TRANSFER,Fraud,620,"10,001-50,000",1
TRANSFER,Fraud,620,"100,001-500,000",3
CASH_IN,Legitimate,621,"1,001-5,000",5
CASH_IN,Legitimate,621,"10,001-50,000",34
CASH_IN,Legitimate,621,"100,001-500,000",109
CASH_IN,Legitimate,621,"5,001-10,000",8
CASH_IN,Legitimate,621,"50,001-100,000",61
CASH_IN,Legitimate,621,"500,001-1,000,000",6
CASH_OUT,Fraud,621,"1,000,001+",6
CASH_OUT,Fraud,621,"100,001-500,000",2
CASH_OUT,Fraud,621,"500,001-1,000,000",1
CASH_OUT,Legitimate,621,"1,001-5,000",5
CASH_OUT,Legitimate,621,"10,001-50,000",54
CASH_OUT,Legitimate,621,"100,001-500,000",143
CASH_OUT,Legitimate,621,"5,001-10,000",3
CASH_OUT,Legitimate,621,"50,001-100,000",62
CASH_OUT,Legitimate,621,"500,001-1,000,000",3
CASH_OUT,Legitimate,621,"501-1,000",1
DEBIT,Legitimate,621,101-500,1
DEBIT,Legitimate,621,"501-1,000",1
PAYMENT,Legitimate,621,0-100,3
PAYMENT,Legitimate,621,"1,001-5,000",173
PAYMENT,Legitimate,621,"10,001-50,000",136
PAYMENT,Legitimate,621,101-500,28
PAYMENT,Legitimate,621,"5,001-10,000",170
PAYMENT,Legitimate,621,"50,001-100,000",2
PAYMENT,Legitimate,621,"501-1,000",21
TRANSFER,Fraud,621,"1,000,001+",6
TRANSFER,Fraud,621,"100,001-500,000",2
TRANSFER,Fraud,621,"500,001-1,000,000",1
TRANSFER,Legitimate,621,"1,000,001+",5
TRANSFER,Legitimate,621,"1,001-5,000",1
TRANSFER,Legitimate,621,"10,001-50,000",2
TRANSFER,Legitimate,621,"100,001-500,000",37
TRANSFER,Legitimate,621,"50,001-100,000",13
TRANSFER,Legitimate,621,"500,001-1,000,000",16
CASH_OUT,Fraud,622,"100,001-500,000",1
CASH_OUT,Fraud,622,"500,001-1,000,000",1
TRANSFER,Fraud,622,"100,001-500,000",1
TRANSFER,Fraud,622,"500,001-1,000,000",1
CASH_OUT,Fraud,623,"100,001-500,000",1
CASH_OUT,Fraud,623,"50,001-100,000",2
TRANSFER,Fraud,623,"100,001-500,000",1
TRANSFER,Fraud,623,"50,001-100,000",2
CASH_OUT,Fraud,624,"1,000,001+",2
CASH_OUT,Fraud,624,"10,001-50,000",1
CASH_OUT,Fraud,624,"50,001-100,000",1
CASH_OUT,Fraud,624,"500,001-1,000,000",1
TRANSFER,Fraud,624,"1,000,001+",2
TRANSFER,Fraud,624,"10,001-50,000",1
TRANSFER,Fraud,624,"50,001-100,000",1
TRANSFER,Fraud,624,"500,001-1,000,000",1
CASH_OUT,Fraud,625,"1,000,001+",7
CASH_OUT,Fraud,625,"10,001-50,000",1
CASH_OUT,Fraud,625,"100,001-500,000",3
CASH_OUT,Fraud,625,"50,001-100,000",1
TRANSFER,Fraud,625,"1,000,001+",7
TRANSFER,Fraud,625,"10,001-50,000",1
TRANSFER,Fraud,625,"100,001-500,000",3
TRANSFER,Fraud,625,"50,001-100,000",1
CASH_OUT,Fraud,626,"10,001-50,000",2
CASH_OUT,Fraud,626,"50,001-100,000",1
TRANSFER,Fraud,626,"10,001-50,000",2
TRANSFER,Fraud,626,"50,001-100,000",1
CASH_OUT,Fraud,627,"1,000,001+",1
CASH_OUT,Fraud,627,"500,001-1,000,000",1
TRANSFER,Fraud,627,"1,000,001+",1
TRANSFER,Fraud,627,"500,001-1,000,000",1
CASH_OUT,Fraud,628,"100,001-500,000",1
CASH_OUT,Fraud,628,"50,001-100,000",1
CASH_OUT,Fraud,628,"500,001-1,000,000",1
TRANSFER,Fraud,628,"100,001-500,000",1
TRANSFER,Fraud,628,"50,001-100,000",1
TRANSFER,Fraud,628,"500,001-1,000,000",1
CASH_OUT,Fraud,629,"1,000,001+",3
CASH_OUT,Fraud,629,"1,001-5,000",1
CASH_OUT,Fraud,629,"10,001-50,000",1
CASH_OUT,Fraud,629,"100,001-500,000",1
CASH_OUT,Fraud,629,"5,001-10,000",1
CASH_OUT,Fraud,629,"50,001-100,000",1
CASH_OUT,Fraud,629,"500,001-1,000,000",2
TRANSFER,Fraud,629,"1,000,001+",3
TRANSFER,Fraud,629,"1,001-5,000",1
TRANSFER,Fraud,629,"10,001-50,000",1
TRANSFER,Fraud,629,"100,001-500,000",1
TRANSFER,Fraud,629,"5,001-10,000",1
TRANSFER,Fraud,629,"50,001-100,000",1
TRANSFER,Fraud,629,"500,001-1,000,000",2
CASH_IN,Legitimate,630,"1,001-5,000",3
CASH_IN,Legitimate,630,"10,001-50,000",13
CASH_IN,Legitimate,630,"100,001-500,000",31
CASH_IN,Legitimate,630,101-500,1
CASH_IN,Legitimate,630,"5,001-10,000",1
CASH_IN,Legitimate,630,"50,001-100,000",6
CASH_IN,Legitimate,630,"500,001-1,000,000",2
CASH_OUT,Fraud,630,"10,001-50,000",1
CASH_OUT,Fraud,630,"500,001-1,000,000",1
CASH_OUT,Legitimate,630,"10,001-50,000",1
CASH_OUT,Legitimate,630,"100,001-500,000",15
CASH_OUT,Legitimate,630,"50,001-100,000",5
DEBIT,Legitimate,630,101-500,1
PAYMENT,Legitimate,630,0-100,1
PAYMENT,Legitimate,630,"1,001-5,000",19
PAYMENT,Legitimate,630,"10,001-50,000",9
PAYMENT,Legitimate,630,"5,001-10,000",19
PAYMENT,Legitimate,630,"501-1,000",3
TRANSFER,Fraud,630,"10,001-50,000",1
TRANSFER,Fraud,630,"500,001-1,000,000",1
TRANSFER,Legitimate,630,"1,000,001+",3
TRANSFER,Legitimate,630,"10,001-50,000",3
TRANSFER,Legitimate,630,"100,001-500,000",5
TRANSFER,Legitimate,630,"5,001-10,000",2
TRANSFER,Legitimate,630,"50,001-100,000",1
TRANSFER,Legitimate,630,"500,001-1,000,000",2
CASH_OUT,Fraud,631,"1,000,001+",3
CASH_OUT,Fraud,631,101-500,1
CASH_OUT,Fraud,631,"500,001-1,000,000",2
TRANSFER,Fraud,631,"1,000,001+",3
TRANSFER,Fraud,631,101-500,1
TRANSFER,Fraud,631,"500,001-1,000,000",2
CASH_OUT,Fraud,632,"100,001-500,000",2
CASH_OUT,Fraud,632,"50,001-100,000",2
TRANSFER,Fraud,632,"100,001-500,000",2
TRANSFER,Fraud,632,"50,001-100,000",2
CASH_OUT,Fraud,633,"1,000,001+",1
CASH_OUT,Fraud,633,"100,001-500,000",2
CASH_OUT,Fraud,633,"50,001-100,000",1
TRANSFER,Fraud,633,"1,000,001+",1
TRANSFER,Fraud,633,"100,001-500,000",2
TRANSFER,Fraud,633,"50,001-100,000",1
CASH_OUT,Fraud,634,"1,000,001+",1
CASH_OUT,Fraud,634,"10,001-50,000",1
CASH_OUT,Fraud,634,"100,001-500,000",3
TRANSFER,Fraud,634,"1,000,001+",1
TRANSFER,Fraud,634,"10,001-50,000",1
TRANSFER,Fraud,634,"100,001-500,000",3
CASH_OUT,Fraud,635,"1,000,001+",2
CASH_OUT,Fraud,635,"10,001-50,000",1
CASH_OUT,Fraud,635,"100,001-500,000",3
CASH_OUT,Fraud,635,"500,001-1,000,000",2
TRANSFER,Fraud,635,"1,000,001+",2
TRANSFER,Fraud,635,"10,001-50,000",1
TRANSFER,Fraud,635,"100,001-500,000",3
TRANSFER,Fraud,635,"500,001-1,000,000",2
CASH_OUT,Fraud,636,"1,000,001+",1
CASH_OUT,Fraud,636,"100,001-500,000",2
CASH_OUT,Fraud,636,"50,001-100,000",1
CASH_OUT,Fraud,636,"500,001-1,000,000",2
TRANSFER,Fraud,636,"1,000,001+",1
TRANSFER,Fraud,636,"100,001-500,000",2
TRANSFER,Fraud,636,"50,001-100,000",1
TRANSFER,Fraud,636,"500,001-1,000,000",2
CASH_IN,Legitimate,637,"1,001-5,000",19
CASH_IN,Legitimate,637,"10,001-50,000",96
CASH_IN,Legitimate,637,"100,001-500,000",556
CASH_IN,Legitimate,637,"5,001-10,000",9
CASH_IN,Legitimate,637,"50,001-100,000",141
CASH_IN,Legitimate,637,"500,001-1,000,000",17
CASH_IN,Legitimate,637,"501-1,000",1
CASH_OUT,Fraud,637,"1,000,001+",1
CASH_OUT,Fraud,637,"10,001-50,000",1
CASH_OUT,Fraud,637,"100,001-500,000",3
CASH_OUT,Fraud,637,"50,001-100,000",1
CASH_OUT,Legitimate,637,0-100,1
CASH_OUT,Legitimate,637,"1,001-5,000",10
CASH_OUT,Legitimate,637,"10,001-50,000",150
CASH_OUT,Legitimate,637,"100,001-500,000",770
CASH_OUT,Legitimate,637,101-500,1
CASH_OUT,Legitimate,637,"5,001-10,000",16
CASH_OUT,Legitimate,637,"50,001-100,000",151
CASH_OUT,Legitimate,637,"500,001-1,000,000",34
CASH_OUT,Legitimate,637,"501-1,000",3
DEBIT,Legitimate,637,0-100,1
DEBIT,Legitimate,637,"1,001-5,000",7
DEBIT,Legitimate,637,"501-1,000",2
PAYMENT,Legitimate,637,0-100,2
PAYMENT,Legitimate,637,"1,001-5,000",156
PAYMENT,Legitimate,637,"10,001-50,000",562
PAYMENT,Legitimate,637,"100,001-500,000",2
PAYMENT,Legitimate,637,101-500,24
PAYMENT,Legitimate,637,"5,001-10,000",209
PAYMENT,Legitimate,637,"50,001-100,000",59
PAYMENT,Legitimate,637,"501-1,000",18
TRANSFER,Fraud,637,"1,000,001+",1
TRANSFER,Fraud,637,"10,001-50,000",1
TRANSFER,Fraud,637,"100,001-500,000",3
TRANSFER,Fraud,637,"50,001-100,000",1
TRANSFER,Legitimate,637,"1,000,001+",46
TRANSFER,Legitimate,637,"1,001-5,000",1
TRANSFER,Legitimate,637,"10,001-50,000",20
TRANSFER,Legitimate,637,"100,001-500,000",166
TRANSFER,Legitimate,637,"50,001-100,000",27
TRANSFER,Legitimate,637,"500,001-1,000,000",101
CASH_OUT,Fraud,638,"1,000,001+",3
CASH_OUT,Fraud,638,"10,001-50,000",1
CASH_OUT,Fraud,638,"100,001-500,000",3
TRANSFER,Fraud,638,"1,000,001+",3
TRANSFER,Fraud,638,"10,001-50,000",1
TRANSFER,Fraud,638,"100,001-500,000",3
CASH_OUT,Fraud,639,"10,001-50,000",2
CASH_OUT,Fraud,639,"100,001-500,000",4
CASH_OUT,Fraud,639,"500,001-1,000,000",1
TRANSFER,Fraud,639,"10,001-50,000",2
TRANSFER,Fraud,639,"100,001-500,000",4
TRANSFER,Fraud,639,"500,001-1,000,000",1
CASH_IN,Legitimate,640,"1,001-5,000",5
CASH_IN,Legitimate,640,"10,001-50,000",49
CASH_IN,Legitimate,640,"100,001-500,000",261
CASH_IN,Legitimate,640,"5,001-10,000",5
CASH_IN,Legitimate,640,"50,001-100,000",74
CASH_IN,Legitimate,640,"500,001-1,000,000",8
CASH_IN,Legitimate,640,"501-1,000",1
CASH_OUT,Fraud,640,"1,000,001+",2
CASH_OUT,Fraud,640,"10,001-50,000",3
CASH_OUT,Fraud,640,"100,001-500,000",1
CASH_OUT,Fraud,640,"50,001-100,000",1
CASH_OUT,Legitimate,640,0-100,1
CASH_OUT,Legitimate,640,"1,001-5,000",9
CASH_OUT,Legitimate,640,"10,001-50,000",62
CASH_OUT,Legitimate,640,"100,001-500,000",341
CASH_OUT,Legitimate,640,101-500,2
CASH_OUT,Legitimate,640,"5,001-10,000",11
CASH_OUT,Legitimate,640,"50,001-100,000",82
CASH_OUT,Legitimate,640,"500,001-1,000,000",12
DEBIT,Legitimate,640,"501-1,000",1
PAYMENT,Legitimate,640,0-100,3
PAYMENT,Legitimate,640,"1,001-5,000",120
PAYMENT,Legitimate,640,"10,001-50,000",142
PAYMENT,Legitimate,640,101-500,14
PAYMENT,Legitimate,640,"5,001-10,000",89
PAYMENT,Legitimate,640,"50,001-100,000",1
PAYMENT,Legitimate,640,"501-1,000",26
TRANSFER,Fraud,640,"1,000,001+",2
TRANSFER,Fraud,640,"10,001-50,000",3
TRANSFER,Fraud,640,"100,001-500,000",1
TRANSFER,Fraud,640,"50,001-100,000",1
TRANSFER,Legitimate,640,"1,000,001+",12
TRANSFER,Legitimate,640,"10,001-50,000",1
TRANSFER,Legitimate,640,"100,001-500,000",28
TRANSFER,Legitimate,640,"50,001-100,000",2
TRANSFER,Legitimate,640,"500,001-1,000,000",22
CASH_OUT,Fraud,641,"1,000,001+",2
CASH_OUT,Fraud,641,"1,001-5,000",1
CASH_OUT,Fraud,641,"10,001-50,000",1
CASH_OUT,Fraud,641,"100,001-500,000",1
TRANSFER,Fraud,641,"1,000,001+",2
TRANSFER,Fraud,641,"1,001-5,000",1
TRANSFER,Fraud,641,"10,001-50,000",1
TRANSFER,Fraud,641,"100,001-500,000",1
CASH_IN,Legitimate,642,"1,001-5,000",1
CASH_IN,Legitimate,642,"10,001-50,000",37
CASH_IN,Legitimate,642,"100,001-500,000",183
CASH_IN,Legitimate,642,101-500,1
CASH_IN,Legitimate,642,"5,001-10,000",4
CASH_IN,Legitimate,642,"50,001-100,000",45
CASH_IN,Legitimate,642,"500,001-1,000,000",6
CASH_IN,Legitimate,642,"501-1,000",3
CASH_OUT,Fraud,642,"10,001-50,000",2
CASH_OUT,Fraud,642,"100,001-500,000",2
CASH_OUT,Legitimate,642,"1,001-5,000",4
CASH_OUT,Legitimate,642,"10,001-50,000",46
CASH_OUT,Legitimate,642,"100,001-500,000",187
CASH_OUT,Legitimate,642,101-500,2
CASH_OUT,Legitimate,642,"5,001-10,000",8
CASH_OUT,Legitimate,642,"50,001-100,000",48
CASH_OUT,Legitimate,642,"500,001-1,000,000",7
DEBIT,Legitimate,642,"1,001-5,000",2
DEBIT,Legitimate,642,101-500,1
DEBIT,Legitimate,642,"501-1,000",2
PAYMENT,Legitimate,642,0-100,3
PAYMENT,Legitimate,642,"1,001-5,000",146
PAYMENT,Legitimate,642,"10,001-50,000",154
PAYMENT,Legitimate,642,101-500,19
PAYMENT,Legitimate,642,"5,001-10,000",105
PAYMENT,Legitimate,642,"50,001-100,000",1
PAYMENT,Legitimate,642,"501-1,000",17
TRANSFER,Fraud,642,"10,001-50,000",2
TRANSFER,Fraud,642,"100,001-500,000",2
TRANSFER,Legitimate,642,"1,000,001+",8
TRANSFER,Legitimate,642,"1,001-5,000",1
TRANSFER,Legitimate,642,"10,001-50,000",9
TRANSFER,Legitimate,642,"100,001-500,000",59
TRANSFER,Legitimate,642,"50,001-100,000",7
TRANSFER,Legitimate,642,"500,001-1,000,000",17
CASH_OUT,Fraud,643,"1,000,001+",2
CASH_OUT,Fraud,643,"1,001-5,000",1
CASH_OUT,Fraud,643,"10,001-50,000",2
CASH_OUT,Fraud,643,"100,001-500,000",2
TRANSFER,Fraud,643,"1,000,001+",2
TRANSFER,Fraud,643,"1,001-5,000",1
TRANSFER,Fraud,643,"10,001-50,000",2
TRANSFER,Fraud,643,"100,001-500,000",2
CASH_IN,Legitimate,644,0-100,2
CASH_IN,Legitimate,644,"1,001-5,000",12
CASH_IN,Legitimate,644,"10,001-50,000",74
CASH_IN,Legitimate,644,"100,001-500,000",308
CASH_IN,Legitimate,644,"5,001-10,000",6
CASH_IN,Legitimate,644,"50,001-100,000",103
CASH_IN,Legitimate,644,"500,001-1,000,000",7
CASH_IN,Legitimate,644,"501-1,000",2
CASH_OUT,Fraud,644,"1,000,001+",1
CASH_OUT,Fraud,644,"100,001-500,000",1
CASH_OUT,Fraud,644,"50,001-100,000",1
CASH_OUT,Fraud,644,"500,001-1,000,000",2
CASH_OUT,Legitimate,644,"1,001-5,000",15
CASH_OUT,Legitimate,644,"10,001-50,000",104
CASH_OUT,Legitimate,644,"100,001-500,000",438
CASH_OUT,Legitimate,644,101-500,2
CASH_OUT,Legitimate,644,"5,001-10,000",12
CASH_OUT,Legitimate,644,"50,001-100,000",130
CASH_OUT,Legitimate,644,"500,001-1,000,000",13
CASH_OUT,Legitimate,644,"501-1,000",1
DEBIT,Legitimate,644,0-100,2
DEBIT,Legitimate,644,"1,001-5,000",10
DEBIT,Legitimate,644,101-500,1
PAYMENT,Legitimate,644,0-100,2
PAYMENT,Legitimate,644,"1,001-5,000",195
PAYMENT,Legitimate,644,"10,001-50,000",360
PAYMENT,Legitimate,644,101-500,15
PAYMENT,Legitimate,644,"5,001-10,000",214
PAYMENT,Legitimate,644,"50,001-100,000",3
PAYMENT,Legitimate,644,"501-1,000",21
TRANSFER,Fraud,644,"1,000,001+",1
TRANSFER,Fraud,644,"100,001-500,000",1
TRANSFER,Fraud,644,"50,001-100,000",1
TRANSFER,Fraud,644,"500,001-1,000,000",2
TRANSFER,Legitimate,644,"1,000,001+",31
TRANSFER,Legitimate,644,"10,001-50,000",17
TRANSFER,Legitimate,644,"100,001-500,000",97
TRANSFER,Legitimate,644,"50,001-100,000",14
TRANSFER,Legitimate,644,"500,001-1,000,000",46
CASH_OUT,Fraud,645,"1,000,001+",2
CASH_OUT,Fraud,645,"10,001-50,000",1
CASH_OUT,Fraud,645,"100,001-500,000",2
TRANSFER,Fraud,645,"1,000,001+",2
TRANSFER,Fraud,645,"10,001-50,000",1
TRANSFER,Fraud,645,"100,001-500,000",2
CASH_OUT,Fraud,646,0-100,2
CASH_OUT,Fraud,646,"1,000,001+",6
CASH_OUT,Fraud,646,"10,001-50,000",1
CASH_OUT,Fraud,646,"500,001-1,000,000",1
TRANSFER,Fraud,646,"1,000,001+",7
TRANSFER,Fraud,646,"10,001-50,000",1
TRANSFER,Fraud,646,"100,001-500,000",1
TRANSFER,Fraud,646,"500,001-1,000,000",1
CASH_OUT,Fraud,647,"1,000,001+",2
CASH_OUT,Fraud,647,"50,001-100,000",2
CASH_OUT,Fraud,647,"500,001-1,000,000",1
TRANSFER,Fraud,647,"1,000,001+",2
TRANSFER,Fraud,647,"50,001-100,000",2
TRANSFER,Fraud,647,"500,001-1,000,000",1
CASH_OUT,Fraud,648,"1,000,001+",2
CASH_OUT,Fraud,648,"10,001-50,000",2
CASH_OUT,Fraud,648,"100,001-500,000",2
CASH_OUT,Fraud,648,"500,001-1,000,000",1
TRANSFER,Fraud,648,"1,000,001+",2
TRANSFER,Fraud,648,"10,001-50,000",2
TRANSFER,Fraud,648,"100,001-500,000",2
TRANSFER,Fraud,648,"500,001-1,000,000",1
CASH_IN,Legitimate,649,"1,001-5,000",3
CASH_IN,Legitimate,649,"10,001-50,000",7
CASH_IN,Legitimate,649,"100,001-500,000",50
CASH_IN,Legitimate,649,"5,001-10,000",2
CASH_IN,Legitimate,649,"50,001-100,000",17
CASH_IN,Legitimate,649,"500,001-1,000,000",5
CASH_OUT,Fraud,649,"10,001-50,000",1
CASH_OUT,Fraud,649,"100,001-500,000",2
CASH_OUT,Fraud,649,"500,001-1,000,000",2
CASH_OUT,Legitimate,649,"10,001-50,000",7
CASH_OUT,Legitimate,649,"100,001-500,000",32
CASH_OUT,Legitimate,649,"50,001-100,000",5
CASH_OUT,Legitimate,649,"500,001-1,000,000",1
DEBIT,Legitimate,649,"1,001-5,000",7
DEBIT,Legitimate,649,101-500,1
DEBIT,Legitimate,649,"5,001-10,000",2
DEBIT,Legitimate,649,"501-1,000",2
PAYMENT,Legitimate,649,0-100,2
PAYMENT,Legitimate,649,"1,001-5,000",57
PAYMENT,Legitimate,649,"10,001-50,000",8
PAYMENT,Legitimate,649,101-500,10
PAYMENT,Legitimate,649,"5,001-10,000",13
PAYMENT,Legitimate,649,"501-1,000",8
TRANSFER,Fraud,649,"10,001-50,000",1
TRANSFER,Fraud,649,"100,001-500,000",2
TRANSFER,Fraud,649,"500,001-1,000,000",2
TRANSFER,Legitimate,649,"1,000,001+",2
TRANSFER,Legitimate,649,"10,001-50,000",1
TRANSFER,Legitimate,649,"100,001-500,000",9
TRANSFER,Legitimate,649,"500,001-1,000,000",2
CASH_OUT,Fraud,650,"1,000,001+",2
CASH_OUT,Fraud,650,"10,001-50,000",1
CASH_OUT,Fraud,650,"100,001-500,000",1
CASH_OUT,Fraud,650,"50,001-100,000",2
CASH_OUT,Fraud,650,"500,001-1,000,000",2
TRANSFER,Fraud,650,"1,000,001+",2
TRANSFER,Fraud,650,"10,001-50,000",1
TRANSFER,Fraud,650,"100,001-500,000",1
TRANSFER,Fraud,650,"50,001-100,000",2
TRANSFER,Fraud,650,"500,001-1,000,000",2
CASH_OUT,Fraud,651,"1,000,001+",2
CASH_OUT,Fraud,651,"100,001-500,000",1
CASH_OUT,Fraud,651,"50,001-100,000",1
CASH_OUT,Fraud,651,"500,001-1,000,000",1
TRANSFER,Fraud,651,"1,000,001+",2
TRANSFER,Fraud,651,"100,001-500,000",1
TRANSFER,Fraud,651,"50,001-100,000",1
TRANSFER,Fraud,651,"500,001-1,000,000",1
CASH_OUT,Fraud,652,"1,000,001+",2
CASH_OUT,Fraud,652,"100,001-500,000",1
CASH_OUT,Fraud,652,"50,001-100,000",2
CASH_OUT,Fraud,652,"500,001-1,000,000",2
TRANSFER,Fraud,652,"1,000,001+",2
TRANSFER,Fraud,652,"100,001-500,000",1
TRANSFER,Fraud,652,"50,001-100,000",2
TRANSFER,Fraud,652,"500,001-1,000,000",2
CASH_OUT,Fraud,653,"100,001-500,000",1
CASH_OUT,Fraud,653,101-500,1
CASH_OUT,Fraud,653,"500,001-1,000,000",2
TRANSFER,Fraud,653,"100,001-500,000",1
TRANSFER,Fraud,653,101-500,1
TRANSFER,Fraud,653,"500,001-1,000,000",2
CASH_OUT,Fraud,654,"1,000,001+",1
CASH_OUT,Fraud,654,"10,001-50,000",1
CASH_OUT,Fraud,654,"100,001-500,000",1
CASH_OUT,Fraud,654,"500,001-1,000,000",1
TRANSFER,Fraud,654,"1,000,001+",1
TRANSFER,Fraud,654,"10,001-50,000",1
TRANSFER,Fraud,654,"100,001-500,000",1
TRANSFER,Fraud,654,"500,001-1,000,000",1
CASH_OUT,Fraud,655,"10,001-50,000",1
CASH_OUT,Fraud,655,"100,001-500,000",1
TRANSFER,Fraud,655,"10,001-50,000",1
TRANSFER,Fraud,655,"100,001-500,000",1
CASH_IN,Legitimate,656,"1,001-5,000",7
CASH_IN,Legitimate,656,"10,001-50,000",66
CASH_IN,Legitimate,656,"100,001-500,000",259
CASH_IN,Legitimate,656,"5,001-10,000",9
CASH_IN,Legitimate,656,"50,001-100,000",70
CASH_IN,Legitimate,656,"500,001-1,000,000",2
CASH_OUT,Fraud,656,"1,000,001+",1
CASH_OUT,Fraud,656,"10,001-50,000",1
CASH_OUT,Fraud,656,"100,001-500,000",3
CASH_OUT,Fraud,656,"5,001-10,000",1
CASH_OUT,Fraud,656,"50,001-100,000",1
CASH_OUT,Fraud,656,"500,001-1,000,000",1
CASH_OUT,Legitimate,656,0-100,1
CASH_OUT,Legitimate,656,"1,001-5,000",8
CASH_OUT,Legitimate,656,"10,001-50,000",69
CASH_OUT,Legitimate,656,"100,001-500,000",296
CASH_OUT,Legitimate,656,101-500,2
CASH_OUT,Legitimate,656,"5,001-10,000",6
CASH_OUT,Legitimate,656,"50,001-100,000",81
CASH_OUT,Legitimate,656,"500,001-1,000,000",5
CASH_OUT,Legitimate,656,"501-1,000",1
DEBIT,Legitimate,656,0-100,3
DEBIT,Legitimate,656,"1,001-5,000",6
DEBIT,Legitimate,656,"501-1,000",5
PAYMENT,Legitimate,656,0-100,12
PAYMENT,Legitimate,656,"1,001-5,000",343
PAYMENT,Legitimate,656,"10,001-50,000",197
PAYMENT,Legitimate,656,101-500,41
PAYMENT,Legitimate,656,"5,001-10,000",236
PAYMENT,Legitimate,656,"50,001-100,000",1
PAYMENT,Legitimate,656,"501-1,000",49
TRANSFER,Fraud,656,"1,000,001+",1
TRANSFER,Fraud,656,"10,001-50,000",1
TRANSFER,Fraud,656,"100,001-500,000",3
TRANSFER,Fraud,656,"5,001-10,000",1
TRANSFER,Fraud,656,"50,001-100,000",1
TRANSFER,Fraud,656,"500,001-1,000,000",1
TRANSFER,Legitimate,656,"1,000,001+",18
TRANSFER,Legitimate,656,"1,001-5,000",1
TRANSFER,Legitimate,656,"10,001-50,000",12
TRANSFER,Legitimate,656,"100,001-500,000",96
TRANSFER,Legitimate,656,"5,001-10,000",1
TRANSFER,Legitimate,656,"50,001-100,000",19
TRANSFER,Legitimate,656,"500,001-1,000,000",27
CASH_OUT,Fraud,657,"1,000,001+",3
CASH_OUT,Fraud,657,"10,001-50,000",2
TRANSFER,Fraud,657,"1,000,001+",3
TRANSFER,Fraud,657,"10,001-50,000",2
CASH_OUT,Fraud,658,"1,000,001+",2
CASH_OUT,Fraud,658,"10,001-50,000",1
CASH_OUT,Fraud,658,"100,001-500,000",1
CASH_OUT,Fraud,658,"50,001-100,000",2
CASH_OUT,Fraud,658,"500,001-1,000,000",1
TRANSFER,Fraud,658,"1,000,001+",2
TRANSFER,Fraud,658,"10,001-50,000",1
TRANSFER,Fraud,658,"100,001-500,000",1
TRANSFER,Fraud,658,"50,001-100,000",2
